1,2.067938
2,1.583170
3,1.409948
4,1.333797
5,1.180060
6,1.008291
7,0.901102
8,0.732594
9,0.611328
10,0.568325
11,0.510063
12,0.493711
13,0.483558
14,0.435700
15,0.444885
16,0.418808
17,0.407838
18,0.382533
19,0.399257
20,0.369819
21,0.379298
22,0.353918
23,0.392420
24,0.345557
25,0.305103
26,0.295105
27,0.322196
28,0.320193
29,0.291305
30,0.298358
31,0.314170
32,0.289933
33,0.295815
34,0.323695
35,0.296648
36,0.307989
37,0.306520
38,0.272271
39,0.298678
40,0.247350
41,0.279835
42,0.306425
43,0.277366
44,0.253473
45,0.248487
46,0.275310
47,0.255310
48,0.269643
49,0.302782
50,0.252266
51,0.247977
52,0.272089
53,0.268005
54,0.259626
55,0.255450
56,0.244549
57,0.234393
58,0.236809
59,0.250358
60,0.236645
61,0.238182
62,0.230745
63,0.232251
64,0.252307
65,0.241113
66,0.259157
67,0.222906
68,0.231579
69,0.245951
70,0.221265
71,0.195928
72,0.212035
73,0.210118
74,0.238900
75,0.222824
76,0.221825
77,0.206938
78,0.208908
79,0.224757
80,0.223817
81,0.222071
82,0.222416
83,0.217209
84,0.235399
85,0.186701
86,0.182567
87,0.186699
88,0.219669
89,0.202995
90,0.204336
91,0.210442
92,0.217996
93,0.209619
94,0.198146
95,0.182922
96,0.205295
97,0.222125
98,0.192015
99,0.218076
100,0.192321
