1,1.628178
2,1.338238
3,1.119763
4,0.881594
5,0.734868
6,0.614663
7,0.554208
8,0.507639
9,0.493095
10,0.459357
11,0.428141
12,0.430494
13,0.416516
14,0.382892
15,0.375757
16,0.387212
17,0.351823
18,0.357517
19,0.328236
20,0.307771
21,0.305115
22,0.301077
23,0.294889
24,0.291571
25,0.292092
26,0.299255
27,0.278515
28,0.283910
29,0.267363
30,0.263765
31,0.300883
32,0.258186
33,0.227232
34,0.237511
35,0.272750
36,0.227155
37,0.258938
38,0.245165
39,0.219984
40,0.226935
41,0.211865
42,0.230094
43,0.228740
44,0.217714
45,0.229892
46,0.212432
47,0.232840
48,0.190471
49,0.214048
50,0.204017
51,0.205518
52,0.197875
53,0.210744
54,0.211360
55,0.226383
56,0.209342
57,0.219445
58,0.216127
59,0.191904
60,0.194700
61,0.187273
62,0.213600
63,0.196813
64,0.185632
65,0.190501
66,0.195231
67,0.196024
68,0.209757
69,0.211217
70,0.186945
71,0.202328
72,0.163800
73,0.191015
74,0.190760
75,0.212913
76,0.174063
77,0.188044
78,0.186779
79,0.171633
80,0.193719
81,0.193659
82,0.183179
83,0.216851
84,0.173809
85,0.191646
86,0.195863
87,0.172632
88,0.159768
89,0.178153
90,0.178857
91,0.174456
92,0.179069
93,0.175907
94,0.160276
95,0.171830
96,0.173726
97,0.163588
98,0.162728
99,0.172606
100,0.170186
101,0.165853
102,0.171886
103,0.165843
104,0.166045
105,0.149492
106,0.165532
107,0.172590
108,0.154794
109,0.157102
110,0.165006
111,0.158187
112,0.141189
113,0.158327
114,0.159701
115,0.143169
116,0.178520
117,0.161690
118,0.184328
119,0.151634
120,0.168133
121,0.162107
122,0.127078
123,0.151048
124,0.152474
125,0.166402
126,0.157161
127,0.158658
128,0.149067
129,0.142919
130,0.130266
131,0.144009
132,0.147924
133,0.151116
134,0.168904
135,0.148655
136,0.156939
137,0.151972
138,0.159979
139,0.161601
140,0.158479
141,0.164962
142,0.138336
143,0.138243
144,0.144696
145,0.155346
146,0.144513
147,0.139133
148,0.142396
149,0.157695
150,0.140855
