1,3.349994
2,2.739138
3,2.323348
4,2.134286
5,1.999819
6,1.969136
7,1.875254
8,1.803014
9,1.826187
10,1.715476
11,1.736765
12,1.661895
13,1.624343
14,1.337801
15,1.109915
16,1.135784
17,1.039901
18,0.919902
19,0.887098
20,0.790704
21,0.776095
22,0.773592
23,0.707517
24,0.663267
25,0.677689
26,0.636445
27,0.583898
28,0.610143
29,0.600275
30,0.567415
31,0.568893
32,0.574988
33,0.514998
34,0.561454
35,0.485801
36,0.503477
37,0.481519
38,0.496675
39,0.488848
40,0.471088
41,0.482090
42,0.478038
43,0.477484
44,0.452433
45,0.408825
46,0.464303
47,0.422441
48,0.427070
49,0.425938
50,0.393885
51,0.394601
52,0.414361
53,0.365523
54,0.395967
55,0.358712
56,0.363210
57,0.360191
58,0.343622
59,0.346942
60,0.314131
61,0.354002
62,0.319228
63,0.307207
64,0.283537
65,0.295596
66,0.306439
67,0.284836
68,0.309425
69,0.316234
70,0.292804
71,0.280830
72,0.285936
73,0.283135
74,0.269218
75,0.257122
76,0.244201
77,0.260310
78,0.266482
79,0.275287
80,0.260549
81,0.280460
82,0.237551
83,0.220812
84,0.257452
85,0.230887
86,0.267053
87,0.220865
88,0.223724
89,0.231534
90,0.244500
91,0.238642
92,0.205568
93,0.233930
94,0.215581
95,0.208213
96,0.221972
97,0.207299
98,0.218223
99,0.238872
100,0.219502
