1,3.076575
2,2.041509
3,1.831756
4,1.579895
5,0.875282
6,0.713534
7,0.677765
8,0.619558
9,0.597082
10,0.572179
11,0.505638
12,0.521266
13,0.487013
14,0.469627
15,0.459172
16,0.433059
17,0.425559
18,0.417906
19,0.414850
20,0.354961
21,0.366415
22,0.354452
23,0.364532
24,0.348199
25,0.346539
26,0.345896
27,0.366350
28,0.346478
29,0.357176
30,0.351570
31,0.353695
32,0.329088
33,0.328414
34,0.332412
35,0.330620
36,0.295351
37,0.334473
38,0.327451
39,0.318916
40,0.298091
41,0.333851
42,0.309743
43,0.265812
44,0.320475
45,0.260291
46,0.314397
47,0.249456
48,0.282573
49,0.268434
50,0.283331
51,0.269389
52,0.267339
53,0.271002
54,0.260071
55,0.279863
56,0.254148
57,0.260168
58,0.258923
59,0.268456
60,0.260255
61,0.226250
62,0.257762
63,0.258596
64,0.267499
65,0.281829
66,0.262245
67,0.270907
68,0.246686
69,0.241073
70,0.225089
71,0.284534
72,0.239096
73,0.231411
74,0.232666
75,0.247771
76,0.247441
77,0.243207
78,0.242655
79,0.237273
80,0.249254
81,0.229428
82,0.257079
83,0.232166
84,0.254303
85,0.217697
86,0.235201
87,0.227020
88,0.259889
89,0.224557
90,0.236022
91,0.216646
92,0.248433
93,0.244967
94,0.243605
95,0.231672
96,0.253570
97,0.214290
98,0.247775
99,0.226937
100,0.208008
