1,3.004888
2,2.159054
3,2.326886
4,2.110889
5,2.006828
6,1.854624
7,1.754306
8,1.654775
9,1.604298
10,1.505087
11,1.439253
12,1.417223
13,1.412230
14,1.380244
15,1.409684
16,1.337133
17,1.303688
18,1.233193
19,1.211820
20,1.188804
21,1.150890
22,1.046072
23,1.028074
24,0.964644
25,0.923849
26,0.927258
27,0.909602
28,0.851507
29,0.804739
30,0.774299
31,0.749814
32,0.714839
33,0.704703
34,0.651725
35,0.653066
36,0.665630
37,0.626121
38,0.623843
39,0.594686
40,0.604249
41,0.577148
42,0.598163
43,0.517941
44,0.554439
45,0.539799
46,0.511133
47,0.472612
48,0.509382
49,0.492994
50,0.480028
51,0.467527
52,0.480076
53,0.440353
54,0.461743
55,0.460003
56,0.462546
57,0.417100
58,0.426241
59,0.398731
60,0.389974
61,0.400237
62,0.390020
63,0.403272
64,0.393603
65,0.372179
66,0.364150
67,0.330541
68,0.335196
69,0.346557
70,0.354828
71,0.351194
72,0.339000
73,0.351068
74,0.331538
75,0.319483
76,0.320046
77,0.325304
78,0.328958
79,0.306553
80,0.307365
81,0.302748
82,0.327452
83,0.307177
84,0.316763
85,0.276426
86,0.296735
87,0.269053
88,0.298059
89,0.271018
90,0.265050
91,0.256561
92,0.255263
93,0.271850
94,0.246736
95,0.263236
96,0.243652
97,0.270260
98,0.232749
99,0.236517
100,0.233117
