1,3.141248
2,2.049646
3,1.802219
4,1.684536
5,1.507303
6,1.402963
7,0.831975
8,0.741784
9,0.599882
10,0.596333
11,0.572150
12,0.565228
13,0.488332
14,0.455689
15,0.487542
16,0.438043
17,0.417467
18,0.463214
19,0.421656
20,0.401768
21,0.418339
22,0.394749
23,0.408609
24,0.358490
25,0.380201
26,0.363819
27,0.373427
28,0.402980
29,0.368360
30,0.320329
31,0.342320
32,0.312818
33,0.321566
34,0.298733
35,0.344748
36,0.321005
37,0.308822
38,0.318760
39,0.342329
40,0.291387
41,0.296916
42,0.324727
43,0.334457
44,0.294431
45,0.293586
46,0.322706
47,0.310658
48,0.276051
49,0.262630
50,0.265188
51,0.291740
52,0.273931
53,0.263565
54,0.294482
55,0.292920
56,0.296380
57,0.288141
58,0.279264
59,0.256116
60,0.270411
61,0.258071
62,0.288136
63,0.281949
64,0.253757
65,0.261763
66,0.267827
67,0.252450
68,0.261711
69,0.259276
70,0.268702
71,0.206822
72,0.257914
73,0.247755
74,0.246747
75,0.218171
76,0.211060
77,0.232306
78,0.261984
79,0.219303
80,0.257392
81,0.290698
82,0.237189
83,0.304472
84,0.223560
85,0.247500
86,0.236878
87,0.253140
88,0.234174
89,0.205209
90,0.272671
91,0.234257
92,0.236630
93,0.203418
94,0.235909
95,0.208725
96,0.225980
97,0.244274
98,0.192315
99,0.182679
100,0.228016
